Stage,Match,Date,MVP,Map Result
Group,TSM (TSM) vs VAL (2),"May 22, 2024 - 09:00 KST",없음,"Control: 2 vs 0 (Nepal)
Hybrid: 3 vs 2 (Paraíso)
: ? vs ? (Route 66)"
Group,PiP (PiP) vs GFN (2),"May 26, 2024 - 09:00 KST",없음,"Control: 2 vs 0 (Oasis)
Hybrid: 2 vs 3 (Midtown)
Escort: 4 vs 3 (Shambali Monastery)"
Group,SMFL (SMFL) vs GN (0),"May 24, 2024 - 09:00 KST",없음,"Control: 1 vs 2 (Nepal)
Hybrid: 3 vs 4 (Eichenwalde)
: ? vs ? (Shambali Monastery)"
Group,AVD (AVD) vs CN (0),"May 24, 2024 - 11:00 KST",없음,"Control: 1 vs 2 (Nepal)
Hybrid: 0 vs 3 (Eichenwalde)
: ? vs ? (Rialto)"
Group,FA (FA) vs TOR (0),"May 24, 2024 - 09:00 KST",없음,"Control: 1 vs 2 (Oasis)
Hybrid: 2 vs 3 (Eichenwalde)
: ? vs ? (Shambali Monastery)"
Group,M80 (M80) vs UNC (2),"May 24, 2024 - 09:00 KST",없음,"Control: 2 vs 1 (Oasis)
Hybrid: 2 vs 1 (Midtown)
: ? vs ? (Rialto)"
Group,SOG (SOG) vs FMCL (2),"May 24, 2024 - 11:00 KST",없음,"Control: 1 vs 2 (Nepal)
Hybrid: 3 vs 2 (Midtown)
Escort: 2 vs 1 (Route 66)"
Group,LG (LG) vs TSM (1),"June 7, 2024 - 11:30 KST",없음,"Control: 1 vs 2 (Oasis)
Hybrid: 2 vs 1 (Eichenwalde)
Escort: 1 vs 3 (Junkertown)"
Group,VAL (VAL) vs PiP (0),"May 24, 2024 - 09:00 KST",없음,"Control: 1 vs 2 (Samoa)
Hybrid: 0 vs 1 (Midtown)
: ? vs ? (Junkertown)"
Group,GFN (GFN) vs SHI (1),"May 24, 2024 - 09:00 KST",없음,"Control: 1 vs 2 (Samoa)
Hybrid: 3 vs 2 (Midtown)
Escort: 1 vs 2 (Route 66)"
Group,CN (CN) vs SMFL (2),"May 25, 2024 - 09:00 KST",없음,"Control: 1 vs 2 (Nepal)
Hybrid: 3 vs 1 (Eichenwalde)
Escort: 3 vs 1 (Shambali Monastery)"
Group,SHI (SHI) vs FA (2),"May 25, 2024 - 09:00 KST",없음,"Control: 0 vs 2 (Nepal)
Hybrid: 3 vs 2 (Hollywood)
Escort: 2 vs 1 (Route 66)"
Group,UNC (UNC) vs GN (2),"May 25, 2024 - 09:00 KST",없음,"Control: 2 vs 0 (Nepal)
Hybrid: 3 vs 2 (Eichenwalde)
: ? vs ? (Shambali Monastery)"
Group,FMCL (FMCL) vs M80 (0),"May 25, 2024 - 09:00 KST",없음,"Control: 1 vs 2 (Nepal)
Hybrid: 2 vs 3 (Midtown)
: ? vs ? (Route 66)"
Group,TSM (TSM) vs SOG (1),"May 25, 2024 - 09:00 KST",없음,"Control: 2 vs 0 (Oasis)
Hybrid: 3 vs 4 (Paraíso)
Escort: 2 vs 3 (Route 66)"
Group,PiP (PiP) vs LG (0),"May 28, 2024 - 08:00 KST",없음,"Control: 1 vs 2 (Oasis)
Hybrid: 1 vs 2 (Midtown)
: ? vs ? (Shambali Monastery)"
Group,GFN (GFN) vs VAL (2),"May 25, 2024 - 09:00 KST",없음,"Control: 2 vs 1 (Samoa)
Hybrid: 3 vs 1 (Midtown)
: ? vs ? (Route 66)"
Group,AVD (AVD) vs FA (0),"June 10, 2024 - 06:30 KST",없음,"Control: 0 vs 2 (Nepal)
Hybrid: 2 vs 3 (Eichenwalde)
: ? vs ? (Junkertown)"
Group,CN (CN) vs UNC (2),"June 6, 2024 - 09:00 KST",없음,"Control: 2 vs 1 (Samoa)
: ? vs ? (Midtown)
: ? vs ? (Route 66)"
Group,GN (GN) vs FMCL (0),"May 29, 2024 - 09:00 KST",없음,"Control: 0 vs 2 (Oasis)
Hybrid: 1 vs 2 (Paraiso)
: ? vs ? (Rialto)"
Group,M80 (M80) vs TSM (2),"May 29, 2024 - 09:00 KST",없음,"Control: 2 vs 0 (Oasis)
Hybrid: 3 vs 2 (Eichenwalde)
: ? vs ? (Rialto)"
Group,NRG.S (NRG.S) vs PiP (2),"June 7, 2024 - 10:30 KST",없음,"Control: 1 vs 2 (Busan)
Hybrid: 3 vs 2 (Midtown)
Escort: 2 vs 1 (Shambali Monastery)"
Group,LG (LG) vs GFN (2),"June 8, 2024 - 10:00 KST",없음,"Control: 2 vs 0 (Oasis)
Hybrid: 1 vs 0 (Midtown)
: ? vs ? (Junkertown)"
Group,VAL (VAL) vs SHI (0),"May 29, 2024 - 09:00 KST",없음,"Control: 0 vs 2 (Samoa)
Hybrid: 1 vs 2 (Hollywood)
: ? vs ? (Route 66)"
Group,FA (FA) vs SMFL (2),"May 30, 2024 - 09:30 KST",없음,"Control: 2 vs 0 (Nepal)
Hybrid: 3 vs 1 (Eichenwalde)
: ? vs ? (Shambali Monastery)"
Group,SHI (SHI) vs AVD (2),"May 28, 2024 - 09:00 KST",없음,"Control: 2 vs 0 (Samoa)
Hybrid: 3 vs 2 (Midtown)
: ? vs ? (Rialto)"
Group,UNC (UNC) vs TOR (0),"May 28, 2024 - 08:00 KST",없음,"Control: 0 vs 2 (Nepal)
Hybrid: 0 vs 3 (Paraíso)
: ? vs ? (Route 66)"
Group,FMCL (FMCL) vs CN (2),"June 8, 2024 - 09:00 KST",없음,"Control: 2 vs 0 (Samoa)
Hybrid: 3 vs 2 (Eichenwalde)
: ? vs ? (Route 66)"
Group,PiP (PiP) vs M80 (0),"June 9, 2024 - 07:00 KST",없음,"Control: 0 vs 2 (Oasis)
Hybrid: 1 vs 2 (Midtown)
: ? vs ? (Junkertown)"
Group,GFN (GFN) vs NRG.S (0),"June 9, 2024 - 09:00 KST",없음,"Control: 0 vs 2 (Samoa)
Hybrid: 2 vs 3 (Midtown)
: ? vs ? (Junkertown)"
Group,VAL (VAL) vs LG (0),"May 31, 2024 - 09:00 KST",없음,"Control: 0 vs 2 (Nepal)
Hybrid: 0 vs 1 (Midtown)
: ? vs ? (Junkertown)"
Group,SMFL (SMFL) vs AVD (2),"June 6, 2024 - 09:00 KST",없음,"Control: 2 vs 1 (Nepal)
Hybrid: 5 vs 4 (Eichenwalde)
: ? vs ? (Junkertown)"
Group,FA (FA) vs UNC (0),"June 8, 2024 - 09:00 KST",없음,"Control: 1 vs 2 (Oasis)
Hybrid: 2 vs 3 (Eichenwalde)
: ? vs ? (Shambali Monastery)"
Group,TOR (TOR) vs FMCL (2),"May 29, 2024 - 08:00 KST",없음,"Control: 1 vs 2 (Oasis)
Hybrid: 2 vs 1 (Midtown)
Escort: 2 vs 1 (Route 66)"
Group,CN (CN) vs TSM (1),"June 6, 2024 - 07:00 KST",없음,"Control: 2 vs 1 (Samoa)
Hybrid: 2 vs 3 (Hollywood)
Escort: 0 vs 3 (Route 66)"
Group,GN (GN) vs PiP (1),"June 10, 2024 - 07:00 KST",없음,"Control: 2 vs 1 (Oasis)
Hybrid: 1 vs 2 (Eichenwalde)
Escort: 3 vs 4 (Shambali Monastery)"
Group,M80 (M80) vs GFN (2),"June 9, 2024 - 11:00 KST",없음,"Control: 2 vs 1 (Oasis)
Hybrid: 3 vs 2 (Midtown)
: ? vs ? (Junkertown)"
Group,SOG (SOG) vs VAL (2),"May 28, 2024 - 07:00 KST",없음,"Control: 2 vs 0 (Oasis)
Hybrid: 1 vs 0 (Midtown)
: ? vs ? (Junkertown)"
Group,LG (LG) vs SHI (2),"June 8, 2024 - 08:30 KST",없음,"Control: 0 vs 2 (Samoa)
Hybrid: 2 vs 1 (Hollywood)
Escort: 4 vs 3 (Shambali Monastery)"
Group,SHI (SHI) vs SMFL (2),"June 5, 2024 - 09:00 KST",없음,"Control: 2 vs 0 (Samoa)
Hybrid: 1 vs 2 (Midtown)
Escort: 3 vs 2 (Route 66)"
Group,UNC (UNC) vs AVD (2),"June 8, 2024 - 07:30 KST",없음,"Control: 2 vs 0 (Nepal)
Hybrid: 3 vs 1 (Eichenwalde)
: ? vs ? (Shambali Monastery)"
Group,FMCL (FMCL) vs FA (2),"June 8, 2024 - 10:30 KST",없음,"Control: 2 vs 0 (Nepal)
Hybrid: 3 vs 0 (Paraiso)
: ? vs ? (Shambali Monastery)"
Group,TSM (TSM) vs TOR (0),"June 9, 2024 - 10:00 KST",없음,"Control: 0 vs 2 (Oasis)
Hybrid: 1 vs 2 (Midtown)
: ? vs ? (Route 66)"
Group,PiP (PiP) vs CN (0),"June 10, 2024 - 09:00 KST",없음,"Control: 0 vs 2 (Oasis)
Hybrid: 1 vs 2 (Eichenwalde)
: ? vs ? (Shambali Monastery)"
Group,GFN (GFN) vs GN (1),"June 5, 2024 - 09:00 KST",없음,"Control: 1 vs 2 (Nepal)
Hybrid: 2 vs 1 (Hollywood)
Escort: 1 vs 2 (Shambali Monastery)"
Group,VAL (VAL) vs M80 (0),"June 5, 2024 - 09:00 KST",없음,"Control: 1 vs 2 (Oasis)
Hybrid: 1 vs 2 (Midtown)
: ? vs ? (Junkertown)"
Group,LG (LG) vs NRG.S (1),"June 10, 2024 - 09:00 KST",없음,"Control: 0 vs 2 (Samoa)
Hybrid: 3 vs 2 (Midtown)
Escort: 1 vs 2 (Shambali Monastery)"
